phy_same,phy_count,period,periodadmt,age,alife,provider_InscClaimAmtReimbursed_mean,provider_DeductibleAmtPaid_mean,provider_NoOfMonths_PartACov_mean,provider_NoOfMonths_PartBCov_mean,provider_IPAnnualReimbursementAmt_mean,provider_IPAnnualDeductibleAmt_mean,provider_OPAnnualReimbursementAmt_mean,provider_OPAnnualDeductibleAmt_mean,provider_InscClaimAmtReimbursed_std,provider_DeductibleAmtPaid_std,provider_NoOfMonths_PartACov_std,provider_NoOfMonths_PartBCov_std,provider_IPAnnualReimbursementAmt_std,provider_IPAnnualDeductibleAmt_std,provider_OPAnnualReimbursementAmt_std,provider_OPAnnualDeductibleAmt_std,banel_InscClaimAmtReimbursed_mean,banel_DeductibleAmtPaid_mean,banel_NoOfMonths_PartACov_mean,banel_NoOfMonths_PartBCov_mean,banel_IPAnnualReimbursementAmt_mean,banel_IPAnnualDeductibleAmt_mean,banel_OPAnnualReimbursementAmt_mean,banel_OPAnnualDeductibleAmt_mean,banel_InscClaimAmtReimbursed_std,banel_DeductibleAmtPaid_std,diag1_InscClaimAmtReimbursed_mean,diag1_DeductibleAmtPaid_mean,diag1_NoOfMonths_PartACov_mean,diag1_NoOfMonths_PartBCov_mean,diag1_IPAnnualReimbursementAmt_mean,diag1_IPAnnualDeductibleAmt_mean,diag1_OPAnnualReimbursementAmt_mean,diag1_OPAnnualDeductibleAmt_mean,diag1_InscClaimAmtReimbursed_std,diag1_DeductibleAmtPaid_std,diag1_NoOfMonths_PartACov_std,diag1_NoOfMonths_PartBCov_std,diag1_IPAnnualReimbursementAmt_std,diag1_IPAnnualDeductibleAmt_std,diag1_OPAnnualReimbursementAmt_std,diag1_OPAnnualDeductibleAmt_std,PotentialFraud
2.625,1.625,0.375,0,73.5,1,87.5,0,12,12,1186.25,267,1445,263.75,74.01737248,0,0,0,2232.314222,494.3879333,1020.993914,188.5991592,214.3194444,27.58730159,12,12,1186.25,267,1445,263.75,352.3037688,69.31113634,211.8979277,4.114950512,11.93306104,11.92875456,4079.718588,453.3016986,1882.123955,523.896973,429.0197591,31.63006248,0.729980551,0.713764877,9559.53388,843.0799403,2433.238228,662.9442303,Not-Fraud
2.666666667,1.166666667,0.333333333,0,72.16666667,1,28.33333333,0,12,12,0,0,878.3333333,295,37.63863264,0,0,0,0,0,1343.270884,231.062762,153.4444444,2.5,12,12,0,0,878.3333333,295,290.0455256,7.348469228,413.1832168,2.908982803,11.97870266,11.94556452,5137.839231,561.3482083,3840.410545,1018.602676,489.6236446,13.96295904,0.288646894,0.486436958,10900.89848,1104.236219,3256.563837,891.8389787,Not-Fraud
2.778640777,1.570873786,1.357281553,0,73.9961165,0.990291262,277.1262136,2.038834951,11.89514563,11.96699029,3322.718447,385.4601942,2370.990291,689.3009709,570.1818039,12.04395511,1.086114934,0.558692949,7568.380388,736.082244,4365.843948,1135.735375,694.3793523,53.29321613,11.89514563,11.96699029,3322.718447,385.4601942,2370.990291,689.3009709,1234.10078,116.6965599,699.0126375,48.70391534,11.93567775,11.93406397,4768.828972,527.6662282,2395.657188,674.8248513,1347.136265,104.4980761,0.650631465,0.59531185,10351.05516,1019.08834,2872.118109,757.3780959,Not-Fraud
2.964980545,1.521400778,2,0.536964981,74.43190661,0.996108949,1357.315175,122.536965,11.95330739,11.91439689,4886.964981,582.7859922,2695.097276,770.0466926,4462.486891,338.0375459,0.748539434,0.972506289,10815.00896,999.2951993,4658.966834,1203.205899,1236.83573,109.5428441,11.95330739,11.91439689,4886.964981,582.7859922,2695.097276,770.0466926,1840.019036,173.1165961,1185.440744,98.91558106,11.93987864,11.94666309,5547.179378,603.8759273,2405.456044,688.2916624,1905.035795,134.5190606,0.62363678,0.536761764,10948.20494,1062.01002,2936.342257,797.932511,Fraud
2.611111111,1.861111111,3.666666667,0.888888889,74.69444444,1,1822.5,246.4,12,12,5320.277778,843.4444444,2475.555556,769.4444444,3084.698063,453.9512283,0,0,8000.246598,1189.076435,4269.826657,1354.589963,1570.630704,155.7203102,12,12,5320.277778,843.4444444,2475.555556,769.4444444,2361.53422,266.30944,1198.375353,112.5952704,11.91598235,11.94700018,5836.476843,684.1370913,3018.704761,832.4602146,2059.665821,167.6696932,0.787420816,0.606807566,11216.1755,1218.193524,3522.80648,913.9325698,Not-Fraud
2.717948718,1.641025641,1.641025641,1,69.84615385,1,1642.307692,248.7692308,12,12,4566.666667,629.8461538,1973.076923,668.7179487,3334.489199,454.7224985,0,0,6952.056997,907.4841318,3646.168973,991.0684811,877.0200567,98.85291005,12,12,4566.666667,629.8461538,1973.076923,668.7179487,1551.178501,196.8940088,1794.230494,169.0970832,11.93482697,11.95988836,5679.045546,634.8474406,1820.27253,542.2520949,2783.419383,198.5868803,0.734719846,0.47455353,10306.38382,1067.957895,2474.266226,680.8086479,Not-Fraud
2.67816092,1.67816092,2.172413793,1.045977011,75.44827586,1,1360.344828,164.183908,12,12,4823.563218,552.4137931,2288.965517,621.3793103,3052.0319,381.5956258,0,0,8696.34419,828.2637563,3361.467715,1005.927979,931.3331384,98.74448259,12,12,4823.563218,552.4137931,2288.965517,621.3793103,1442.595545,172.1280707,1255.12116,115.2760367,11.92882066,11.92696717,5503.288785,609.7054376,2221.87109,632.8271193,1947.613517,157.7885858,0.709470276,0.662079116,10598.86805,1069.308854,2913.548826,771.522365,Not-Fraud
2.828947368,1.552631579,1.092105263,0,71.42105263,0.986842105,261.0526316,4.473684211,11.68421053,12,3971.052632,461.0526316,1811.578947,680.3947368,668.7831317,17.84337314,1.93363579,0,9266.044331,900.7138783,1612.617791,696.0238325,755.3024274,57.00714962,11.68421053,12,3971.052632,461.0526316,1811.578947,680.3947368,1373.715478,119.1175494,646.5581747,46.3070737,11.94392575,11.94662874,4704.326009,502.2100111,1872.626356,551.5790274,1477.930404,106.0373725,0.631802168,0.591524267,10496.45398,987.294244,2391.443981,669.9462301,Not-Fraud
2.603773585,1.528301887,2.132075472,0,74.86792453,0.981132075,563.0188679,0,11.77358491,11.96226415,6231.132075,705.2830189,3564.528302,947.1698113,1044.044622,0,1.648326767,0.274721128,10971.63785,1146.133238,6245.201101,1841.85147,1126.031456,88.4053767,11.77358491,11.96226415,6231.132075,705.2830189,3564.528302,947.1698113,1913.602832,172.9237055,492.2190089,15.80631227,11.90929235,11.94655535,5061.231436,527.5258768,3292.745933,895.9746474,894.2266368,70.21790036,0.723863288,0.553845577,10842.01514,1009.272584,3364.622588,889.7609862,Not-Fraud
2.720430108,1.52688172,0.698924731,0,72.78494624,0.989247312,329.6774194,1.720430108,11.74193548,11.97849462,3849.032258,409.0322581,1660.967742,493.1182796,618.311958,11.76062479,1.750175307,0.207390339,10114.27812,935.6532065,1669.563901,470.5200141,568.3745221,40.63258683,11.74193548,11.97849462,3849.032258,409.0322581,1660.967742,493.1182796,1051.441899,90.06222255,578.5634028,44.662954,11.73270144,11.93094376,4436.366862,502.2877519,1885.573815,548.0887995,1171.940893,113.2784657,0.830079311,0.649354898,9934.223008,944.5841207,2428.031394,664.9401243,Not-Fraud
2.368421053,1.549707602,3.198830409,2.216374269,73.70175439,0.988304094,4326.081871,510.2823529,11.85964912,11.71929825,7453.333333,1009.403509,2499.181287,665.6725146,6972.110861,533.8603991,1.293948765,1.819059737,9591.522728,1126.94431,4594.663071,1134.949073,2287.404913,225.4452002,11.85964912,11.71929825,7453.333333,1009.403509,2499.181287,665.6725146,2436.147651,301.3136219,2578.631375,270.9093585,11.9289056,11.93049824,7344.951104,827.1077909,2504.762983,704.6202853,3457.685799,235.2284956,0.716847777,0.671937492,11843.6092,1169.771171,3212.580403,840.2625504,Not-Fraud
2.832432432,1.556756757,2,0.837837838,74.49189189,0.994594595,1944.432432,163.4810811,11.93513514,11.97297297,6142.648649,709.9027027,1868,613.2432432,6540.990221,383.2296265,0.882257547,0.367607311,12990.8651,1529.499951,2124.1824,645.885195,1365.258189,116.2547556,11.93513514,11.97297297,6142.648649,709.9027027,1868,613.2432432,2233.540728,164.9324511,1402.580725,121.059068,11.94172144,11.94593465,6076.77827,616.5791193,2187.54015,629.4967708,2027.285236,130.976667,0.632064681,0.552893415,11077.32,1030.189244,2753.222571,729.3478318,Not-Fraud
2.695652174,1.608695652,0.913043478,0,71.17391304,0.956521739,235.6521739,2.173913043,11.47826087,12,8186.086957,1099.652174,1402.608696,423.9130435,596.2063865,8.504823091,2.502172969,0,13046.00417,1903.667623,1291.039811,431.811608,1390.594641,130.1713542,11.47826087,12,8186.086957,1099.652174,1402.608696,423.9130435,2477.413406,198.6938689,446.6262556,22.74892502,11.9488815,11.93448712,4077.23,469.2617012,1887.738656,556.8576877,1307.857275,93.35463303,0.595438781,0.700081661,9273.332997,974.3735352,2440.666412,720.0318335,Not-Fraud
2.6,1.633333333,2.266666667,0.466666667,75.76666667,1,1085.333333,47.6,12,11.7,3605.333333,356,1332,439.3333333,5274.670595,195.3115283,0,1.643167673,8409.287039,705.8353818,1320.102922,504.4282071,560.6308201,61.7434151,12,11.7,3605.333333,356,1332,439.3333333,1178.191756,121.7058006,585.7434384,49.25726674,11.93992087,11.94375185,4279.363472,475.039947,1775.492257,509.4600001,977.0801892,80.80103883,0.700482707,0.622305137,9763.817165,886.2136578,2331.26525,632.9156863,Not-Fraud
2.625899281,1.611510791,1.050359712,0,74.52877698,1,269.352518,5.071942446,11.86330935,11.4352518,5654.316547,585.0935252,2070.57554,512.0863309,579.1512633,20.2999672,1.247098807,2.275544551,15075.51107,1182.964598,2159.477898,588.1887695,914.9956172,71.31145857,11.86330935,11.4352518,5654.316547,585.0935252,2070.57554,512.0863309,1716.680563,150.8330042,572.9954611,40.85373776,11.94194393,11.90938389,4462.749228,495.4218335,2001.352649,576.9083725,1206.372173,99.17031623,0.590332394,0.592525469,10083.67615,976.7774593,2520.929642,684.7036807,Not-Fraud
2.636563877,1.533039648,1.533039648,0.231277533,73.71585903,0.977973568,753.8105727,56.22026432,11.97356828,11.93171806,3989.911894,644.7136564,2154.030837,573.7444934,2427.046146,234.3333316,0.563187905,0.859800351,6930.523617,1433.836042,2471.685809,651.0552385,837.185326,72.38811534,11.97356828,11.93171806,3989.911894,644.7136564,2154.030837,573.7444934,1411.533581,158.2822243,965.9348746,74.29567904,11.93269236,11.93689829,4968.120589,542.3467642,2126.463387,614.5324988,1663.900752,124.4112435,0.655475496,0.576679426,10217.50417,973.9889525,2730.595823,727.9824763,Fraud
2.829787234,1.531914894,1.780141844,0.858156028,73.39716312,0.992907801,1882.907801,222.8,11.91489362,11.93617021,4961.276596,628.6808511,2191.134752,622.9787234,3612.439725,433.6802389,1.010582305,0.757936729,9723.513831,875.7871832,2680.126088,748.5202017,1537.923406,168.9494074,11.91489362,11.93617021,4961.276596,628.6808511,2191.134752,622.9787234,1630.495127,177.8632929,1832.306827,173.4208353,11.94055342,11.94441835,6205.629484,696.8599138,2102.244094,612.8236084,2539.393042,165.9167246,0.640786408,0.57885462,11006.34332,1078.746751,2772.259921,753.1726263,Not-Fraud
2.639534884,1.534883721,1.662790698,1.104651163,72.91860465,0.988372093,865.9302326,103.3411765,11.79069767,12,7919.534884,574.744186,2433.023256,601.8604651,3171.524917,313.1796059,1.439904238,0,17108.27223,1072.605318,3733.010477,707.8875145,975.4576773,66.13473852,11.79069767,12,7919.534884,574.744186,2433.023256,601.8604651,1823.477646,109.3988537,1473.891676,95.60063953,11.93476335,11.93055951,5582.386921,554.2358503,1852.106167,543.5427503,2139.147601,118.6229622,0.687485211,0.705054769,11257.77947,1016.092607,2538.615941,694.1018245,Not-Fraud
2.735294118,1.5,2.352941176,0,72.14705882,1,217.9411765,7.941176471,12,12,1373.529412,251.2941176,2287.647059,613.8235294,562.4232172,24.09317919,0,0,3360.853862,529.6992588,4930.283082,1300.36595,432.0160109,47.33403361,12,12,1373.529412,251.2941176,2287.647059,613.8235294,816.4420205,99.53370117,591.0954846,31.56579583,11.94500789,11.92341438,4517.958311,459.6789718,2136.886606,616.4702955,1328.091492,97.41299138,0.550906129,0.666484054,10304.14172,937.5835278,2512.482851,688.9076412,Not-Fraud
2.830985915,1.633802817,1.232394366,0,74.52816901,1,338.3802817,2.183098592,12,11.83098592,4791.478873,488.8732394,2390.422535,683.943662,625.7915695,12.44084996,0,1.419078869,13741.67353,840.1090258,3760.896768,994.0517829,682.7528399,44.11216319,12,11.83098592,4791.478873,488.8732394,2390.422535,683.943662,1185.875204,100.2297077,899.2486775,61.10553288,11.94026293,11.93417581,5205.120616,550.5427022,2336.570904,666.8296853,1639.752687,110.2116649,0.605944769,0.556609041,10822.12473,1003.237482,2843.618959,769.9913836,Not-Fraud
2.782608696,1.52173913,0,0,75.86956522,1,194.7826087,0,12,12,3136.956522,371.4782609,1605.217391,550.4347826,297.6402582,0,0,0,5643.990718,691.2958102,1546.658773,440.830603,705.144755,66.72518979,12,12,3136.956522,371.4782609,1605.217391,550.4347826,1267.437362,127.993283,674.4493219,53.80406097,11.96285843,11.94757766,4897.006788,582.6765835,1954.824116,559.5387497,1544.753442,125.1236609,0.427259541,0.52006165,10256.87968,1208.257074,2696.123652,686.2833286,Not-Fraud
2.508474576,1.661016949,2.152542373,0,70.91525424,1,361.5254237,2.203389831,12,12,3621.694915,367.1186441,2770.508475,968.1355932,633.1497986,13.52746843,0,0,6189.413975,555.1131939,5393.626003,1463.681559,739.8321227,36.76779661,12,12,3621.694915,367.1186441,2770.508475,968.1355932,1339.898907,113.4184233,1104.062522,80.12145752,11.93532585,11.91838625,5788.350073,609.5880863,2609.191958,781.5742416,1744.362661,133.1825417,0.593200174,0.668700366,11119.29421,1062.020021,2966.998699,846.9090672,Not-Fraud
2.612903226,1.677419355,2.258064516,0,73.29032258,1,270.6451613,1.290322581,12,12,3838.387097,516.7741935,1972.903226,548.0645161,602.7212484,7.184212081,0,0,8360.515174,909.2006273,3322.38789,703.298985,684.3338454,83.3015873,12,12,3838.387097,516.7741935,1972.903226,548.0645161,1023.540595,128.8264837,778.4752447,44.92109795,11.95987912,11.93328093,5079.84091,511.6675749,2345.92855,644.9166745,1467.583498,97.16088445,0.475469402,0.582396536,10895.19803,959.3209461,2728.707585,725.5862998,Not-Fraud
2.526315789,1.763157895,1.631578947,0.947368421,73.94736842,1,2878.157895,227.4736842,11.68421053,11.68421053,5885.789474,562.1052632,2156.578947,673.1578947,7053.672555,440.1691774,1.946657054,1.946657054,10887.67407,886.1684237,4180.263328,1183.181934,1619.109649,133.7730994,11.68421053,11.68421053,5885.789474,562.1052632,2156.578947,673.1578947,1985.216507,117.1411851,2017.808996,183.6347669,11.94755339,11.94186944,6441.725995,660.5754755,2185.749262,608.972913,2570.356342,166.3597407,0.584529302,0.597509396,11324.47636,982.1793367,2850.628032,719.4272436,Not-Fraud
2.727272727,1.636363636,3.090909091,0,72.36363636,1,230,0,12,12,4106.363636,661.0909091,1662.727273,692.7272727,371.8064012,0,0,0,8335.713854,1544.41869,1393.413728,642.8855405,550.0749705,40.59586777,12,12,4106.363636,661.0909091,1662.727273,692.7272727,1311.416097,115.2876497,209.4315552,4.215742163,11.92600125,11.89922659,3876.020798,445.2607752,1956.169285,543.7815662,627.2626512,26.92405117,0.782494164,0.854109552,8871.90015,930.8375928,2689.295679,691.7686421,Not-Fraud
2.763157895,1.526315789,0.605263158,0.5,72.10526316,1,728.9473684,114.5263158,11.68421053,12,4223.684211,449.6842105,2144.473684,560.7894737,1574.710251,331.681933,1.946657054,0,10679.64556,846.8465544,1783.912641,539.2105419,773.3419394,52.46755185,11.68421053,12,4223.684211,449.6842105,2144.473684,560.7894737,1296.111082,116.3633212,751.322785,69.67487262,11.94391566,11.92894706,4859.930952,570.5155661,1947.854174,591.0324929,1405.457624,116.5999239,0.584905743,0.530375267,10507.62487,1088.297921,2461.849798,711.6858596,Not-Fraud
2.732394366,1.521126761,1.788732394,0,72.47887324,1,305.915493,2.676056338,11.66197183,11.83098592,2363.661972,530.9859155,3230.985915,1044.084507,644.0465322,13.93430981,1.999597545,1.42413799,4372.210372,1608.246281,6042.194056,1570.881988,624.5268769,53.77317715,11.66197183,11.83098592,2363.661972,530.9859155,3230.985915,1044.084507,1084.681588,137.5197883,719.5920657,56.11806847,11.92730875,11.9241502,5156.926312,571.3016888,2573.368652,714.7399687,1434.748014,113.1142581,0.70203805,0.639034372,11043.12297,1058.747934,3180.40647,838.8535879,Not-Fraud
2.782608696,1.456521739,2.282608696,0.391304348,73.36956522,1,669.5652174,51,11.73913043,12,2940.434783,417.9130435,2126.73913,499.3478261,1588.238656,219.9243304,1.769303474,0,5578.849725,728.8272414,1756.717968,677.7885681,801.9940476,64.0489648,11.73913043,12,2940.434783,417.9130435,2126.73913,499.3478261,1253.399078,138.750359,912.0617545,82.90352513,11.94756948,11.9365031,4948.891915,544.1458751,2050.44872,601.3587505,1564.69756,118.9944729,0.564812896,0.620812569,10626.864,972.932082,2844.214726,762.3326841,Fraud
1,3,5,5,70,1,8000,1068,12,12,8000,1068,90,0,0,0,0,0,0,0,0,0,4045,534,12,12,8000,1068,90,0,5593.214639,755.1900423,3404.656772,451.9324578,11.93320965,11.97588126,9184.675325,1138.25603,2015.120594,600.8348794,4759.483042,527.1328134,0.893590921,0.518588405,13163.03938,1313.824334,3417.628112,926.8669738,Not-Fraud
2.666666667,1.50877193,2.350877193,0,72.14035088,1,265.4385965,2.456140351,11.78947368,11.94736842,2494.736842,206.1052632,2455.964912,875.7894737,417.0905613,14.17753527,1.589438828,0.397359707,7799.145124,550.4751741,5891.648405,1898.448565,501.8785854,28.85530493,11.78947368,11.94736842,2494.736842,206.1052632,2455.964912,875.7894737,775.8056752,55.80067553,678.5948541,44.76738208,11.92679705,11.95947542,4654.135439,513.0802119,2314.740351,662.5537306,1305.254012,105.653232,0.662933108,0.433807292,10074.14031,1075.687456,2563.202361,709.3537275,Not-Fraud
2.636363636,1.590909091,0.590909091,0.5,70.5,1,983.6363636,100.2727273,12,12,5162.272727,436.9090909,1344.090909,502.2727273,3395.783864,313.5773895,0,0,10687.23223,711.4218432,1354.268944,506.255458,1433.956682,129.0535354,12,12,5162.272727,436.9090909,1344.090909,502.2727273,2409.379891,200.3721559,1030.580736,75.67350595,11.85859921,11.94337339,5051.660425,527.801144,2075.173601,601.3653754,1422.500546,96.73237245,0.978089814,0.60835159,10582.09031,933.78344,2981.485521,778.9282046,Not-Fraud
2.727272727,1.863636364,0.727272727,0.272727273,78.68181818,1,668.1818182,97.54545455,12,12,6709.545455,1019.454545,3560.454545,961.3636364,1288.238503,314.1136778,0,0,9123.582983,1164.223703,4897.83186,1749.9423,904.9163845,107.8881791,12,12,6709.545455,1019.454545,3560.454545,961.3636364,1634.992373,224.6847711,1272.470655,127.3209189,11.94855578,11.93389015,6603.260707,716.8048878,2273.285894,664.7951138,2020.734408,159.5833872,0.425699868,0.485277421,12257.8274,1216.85283,3198.171631,897.1684357,Not-Fraud
2,2,0,0,80.2,1,1366,0,12,12,12000,427.2,3138,874,1273.883825,0,0,0,25189.28344,584.9676914,2789.313536,469.6594511,2225.219048,70.11428571,12,12,12000,427.2,3138,874,4785.881504,177.7330052,2523.661977,146.7234854,11.95726429,11.95685206,6151.348736,560.8597054,2121.861997,636.094406,3366.674705,137.8881691,0.44664285,0.486970427,10965.43853,977.7955286,3279.756478,791.4189286,Not-Fraud
2.795180723,1.614457831,1.301204819,0.445783133,75.30120482,1,1289.518072,66.74698795,12,12,5430.240964,628.0481928,2156.144578,663.9759036,6524.930596,255.5086197,0,0,11781.92394,873.1271511,2566.824379,900.5255102,945.7769188,94.90449618,12,12,5430.240964,628.0481928,2156.144578,663.9759036,1736.130761,182.9898587,1078.15878,79.6367579,11.93499877,11.94480702,5142.131374,541.1832193,2108.516589,613.0872087,1815.030592,122.3006635,0.707996978,0.562100021,10719.11145,962.909284,2716.115675,742.0120868,Not-Fraud
2.864583333,1.583333333,2.479166667,1.791666667,75.98958333,1,4386.041667,280.625,11.5,11.63541667,11978.85417,871.7916667,2192.083333,394.7916667,10846.37718,469.8416587,2.410503332,1.741867066,26584.16018,1409.840349,4813.343059,628.4684461,2868.665137,157.3876338,11.5,11.63541667,11978.85417,871.7916667,2192.083333,394.7916667,3526.780921,227.5420964,1959.821292,201.1786917,11.93464384,11.92421087,6658.503421,730.2756013,1910.305806,557.2467608,2838.928213,184.1935209,0.667770742,0.652804206,11719.4415,1086.895129,2768.503189,738.5532996,Fraud
